0.01	121779.14097199666	91343.61551671215	3.289826469036104e7	2.878613782092441e7	825.465020113621	416.5948216480224
0.01009962701490044	118210.46962941825	88667.00202231515	3.1619248155417792e7	2.7666995285480008e7	809.1837733126071	408.4151374306702
0.01020024658401068	114746.3716718654	86068.81983561695	3.0389956985487323e7	2.6591362504640155e7	793.2229167528866	400.39603550421305
0.01030186859585202	111383.7828222031	83546.77073443455	2.9208457970182817e7	2.555754791813417e7	777.5761531164419	392.5343633904291
0.010404503037462154	108119.7285941001	81098.62383984725	2.807289305793093e7	2.4563925729676437e7	762.2373087859315	384.82703049910964
0.010508159995376645	104951.32166094716	78722.2136428833	2.698147643396989e7	2.3608933350214172e7	747.200331415522	377.27100691310164
0.010612849656620207	101875.75930187028	76415.43808902818	2.5932491711947758e7	2.2691068940575413e7	732.4592875494094	369.8633221972022
0.010718582309707831	98890.32092258324	74176.25671886228	2.4924289234705377e7	2.1808889049653742e7	718.0083602871053	362.6010642304364
0.010825368345655917	95992.3656488841	72002.68886318165	2.395528347999818e7	2.0961006344414864e7	703.8418469945617	355.4813780612591
0.010933218259003459	93179.32999066776	69892.81189100565	2.3023950567077957e7	2.014608742815448e7	689.9541570602341	348.5014647852295
0.011042142648843411	90448.72557438919	67844.75950892278	2.2128825860212762e7	1.936285074357815e7	676.3398096952104	341.6585804447216
0.011152152219864323	87798.13694197005	65856.72011026889	2.1268501665376514e7	1.8610064557404283e7	662.9934317765278	334.9500349502328
0.011263257783402364	85225.21941420266	63926.93517267879	2.0441625016484655e7	1.788654502332116e7	649.9097557328365	328.3731910228688
0.011375470258503818	82727.69701676155	62053.69770259305	1.9646895547701675e7	1.7191154320251573e7	637.0836174715818	321.9254631575912
0.011488800672998166	80303.36046698719	60235.35072534434	1.888306344845923e7	1.6522798862997672e7	624.5099543468782	315.6043166068156
0.011603260164581864	77950.06521966214	58470.285819487915	1.8148927497984838e7	1.588042758245166e7	612.1838031672929	309.407266383965
0.011718859981912914	75665.72957005011	56756.941694079534	1.7443333176246066e7	1.5263030272667965e7	600.1002982427378	303.33187628658465
0.011835611485716335	73448.33281252097	55093.80280764244	1.6765170848316146e7	1.4669636002197405e7	588.2546694697163	297.37575793863374
0.011953526149900664	71295.91345313152	53479.39802760156	1.6113374019368418e7	1.409931157644804e7	576.6422404541629	291.5365698515794
0.012072615562685561	69206.56747458273	51912.299328999885	1.5486917657472132e7	1.3551160113349713e7	565.2584266711422	285.8120165039229
0.012192891427740658	67178.4466520171	50391.12053134514	1.4884816581613678e7	1.302431956794681e7	554.0987336606831	280.1998474387957
0.012314365565335756	65209.756918167455	48914.516072469654	1.4306123912384255e7	1.2517961419853343e7	543.1587552590339	274.6978563792704
0.012437049913502474	63298.756776410606	47481.17981831943	1.3749929582901075e7	1.203128936806761e7	532.4341558186682	269.3038803610413
0.012560956529207478	61443.75576032218	46089.843907618655	1.3215358907620551e7	1.1563538044179056e7	521.920748737065	264.01579888213047
0.012686097589537393	59643.1129383702	44739.27763038851	1.2701571206792824e7	1.1113971861867568e7	511.61433433539855	258.83153306928654
0.012812485392895522	57895.235462424665	43428.286339327984	1.2207758484394254e7	1.0681883823848164e7	501.5108586765227	253.74904486074877
0.01294013236021049	56198.57715879903	42155.71039309355	1.173314415745883e7	1.0266594419276347e7	491.6063317375345	248.76633620505436
0.013069051036156926	54551.63716057771	40920.424130543404	1.127698183481039e7	9.867450555138383e6	481.8968266234417	243.8814482755744
0.01319925409038831	52952.95858001927	39721.334875038636	1.083855414327474e7	9.483824529186735e6	472.378539231085	239.09246070047033
0.013330754318782093	51401.127219861715	38557.38196792065	1.0417171599526143e7	9.115111634850523e6	463.0477096644563	234.39749080776642
0.013463564644697234	49894.770322389275	37427.53583031002	1.0012171525793664e7	8.760736252252594e6	453.90062227157983	229.79469288524407
0.013597698120244264	48432.555355154334	36330.797052396716	9.622917007722428e6	8.420136856789317e6	444.93367899531944	225.28225745486358
0.013733167927567992	47013.188832281056	35266.19550941635	9.24879589275087e6	8.092779222258954e6	436.1433376552189	220.85841056258786
0.013869987380142999	45635.415170307126	34232.78950353025	8.889219827429494e6	7.7781485387403285e6	427.5261256652566	216.52141307523667
0.014008169924082043	44298.01557755208	33229.66493085053	8.543623332162365e6	7.475750010949229e6	419.0786386670461	212.26956000933237
0.014147729139457487	42999.80697602998	32255.934472873225	8.211462911929256e6	7.185108080115224e6	410.79753918987745	208.10117984530612
0.0142886787416359	41739.640954952316	31310.736811604274	7.892216201571727e6	6.90576567611015e6	402.67955533706686	204.0146338823073
0.014431032582625958	40516.40275489587	30393.235867684154	7.58538114431322e6	6.637283498651801e6	394.7214794981013	200.00831558866398
0.01457480465243976	39329.01028173682	29502.62006083732	7.29047520221555e6	6.379239326454003e6	386.9201670860717	196.08064997139988
0.014720009080467724	38176.41314947888	28638.101591991977	7.0070345973309e6	6.131227353233333e6	379.2725352998964	192.23009295661436
0.014866660136867162	37057.59175112883	27798.915746435632	6.73461358235619e6	5.892857549531921e6	371.77556191085	188.4551307844352
0.015014772233964708	35971.55635679754	26984.32021738967	6.472783739642664e6	5.663755049351127e6	364.4262840729199	184.75427941087506
0.0151643599276727	34917.34623822882	26193.594449404794	6.221133307458924e6	5.443559560628857e6	357.22179715652146	181.12608392656838
0.01531543791891969	33894.0288189816	25426.039000996534	5.9792665324447e6	5.23192479864145e6	350.15924059497155	177.56911798426617
0.015468021055095189	32900.69884951371	24680.97492595694	5.74680304724496e6	5.028517941428415e6	343.2358489334518	174.0819832381171
